Date,Location,Price,CC.Loyalty,CC.Loyalty.Type,CreditCardTimestamp
1/10/2014,Katerina Cafe ,8.14,8411,CC,1/10/2014 20:09
1/10/2014,Guy's Gyros,29.81,6901,CC,1/10/2014 20:09
1/10/2014,Albert's Fine Clothing,126.13,6895,CC,1/10/2014 20:11
1/10/2014,Frydos Autosupply n' More,237.08,7384,CC,1/10/2014 20:15
1/10/2014,Shoppers' Delight,279.53,7819,CC,1/10/2014 20:17
1/10/2014,Guy's Gyros,35.54,7108,CC,1/10/2014 20:20
1/10/2014,Guy's Gyros,37.37,3853,CC,1/10/2014 20:23
1/10/2014,Katerina Cafe ,21.28,5407,CC,1/10/2014 20:42
1/10/2014,Hippokampos,17.21,8332,CC,1/10/2014 20:50
1/10/2014,Roberts and Sons,241.2,7354,CC,1/10/2014 21:11
1/10/2014,Guy's Gyros,25.81,5368,CC,1/10/2014 21:13
1/10/2014,Hippokampos,27,8156,CC,1/10/2014 21:17
1/10/2014,General Grocer,227.28,4434,CC,1/10/2014 21:28
1/10/2014,Hippokampos,79.97,2463,CC,1/10/2014 22:21
1/11/2014,Katerina Cafe ,45.22,8156,CC,1/11/2014 13:19
1/11/2014,Katerina Cafe ,45.21,2418,CC,1/11/2014 13:23
1/11/2014,Katerina Cafe ,29.1,6895,CC,1/11/2014 13:32
1/11/2014,Abila Zacharo,54.82,1310,CC,1/11/2014 13:32
1/11/2014,Abila Zacharo,89.54,2540,CC,1/11/2014 13:33
1/11/2014,Gelatogalore,17.31,9617,CC,1/11/2014 13:35
1/11/2014,Hippokampos,103.38,4434,CC,1/11/2014 13:36
1/11/2014,Hippokampos,75.62,9551,CC,1/11/2014 13:37
1/11/2014,Hippokampos,82.23,6691,CC,1/11/2014 13:37
1/11/2014,Ouzeri Elian,19.11,8129,CC,1/11/2014 13:40
1/11/2014,Katerina Cafe ,71.65,3484,CC,1/11/2014 13:43
1/11/2014,Hippokampos,31.1,7688,CC,1/11/2014 13:47
1/11/2014,Katerina Cafe ,23.45,1321,CC,1/11/2014 13:50
1/11/2014,Abila Zacharo,32.02,7253,CC,1/11/2014 13:51
1/11/2014,Gelatogalore,18.74,3853,CC,1/11/2014 13:59
1/11/2014,Kalami Kafenion,35.66,7117,CC,1/11/2014 14:09
1/11/2014,Kalami Kafenion,39.36,7108,CC,1/11/2014 14:16
1/11/2014,Katerina Cafe ,26.02,2142,CC,1/11/2014 14:17
1/11/2014,Abila Zacharo,45.2,6901,CC,1/11/2014 14:19
1/11/2014,Shoppers' Delight,157.45,9617,CC,1/11/2014 15:15
1/11/2014,Shoppers' Delight,238.52,2418,CC,1/11/2014 15:20
1/11/2014,General Grocer,78.02,8129,CC,1/11/2014 15:31
1/11/2014,Roberts and Sons,256.24,1310,CC,1/11/2014 16:00
1/11/2014,Albert's Fine Clothing,211.47,4434,CC,1/11/2014 16:01
1/11/2014,Frydos Autosupply n' More,52.73,7688,CC,1/11/2014 16:09
1/11/2014,Ahaggo Museum,89.32,4795,CC,1/11/2014 16:24
1/11/2014,Ahaggo Museum,52.14,9683,CC,1/11/2014 17:16
1/11/2014,Katerina Cafe ,55.67,9617,CC,1/11/2014 19:08
1/11/2014,Kalami Kafenion,23.86,7819,CC,1/11/2014 19:17
1/11/2014,Ouzeri Elian,69.36,6899,CC,1/11/2014 19:21
1/11/2014,Hippokampos,66.21,7688,CC,1/11/2014 19:26
1/11/2014,Albert's Fine Clothing,105.33,8156,CC,1/11/2014 19:27
1/11/2014,Hippokampos,32.63,9683,CC,1/11/2014 19:27
1/11/2014,Hippokampos,63.21,4795,CC,1/11/2014 19:29
1/11/2014,Katerina Cafe ,33.18,2142,CC,1/11/2014 19:31
1/11/2014,Katerina Cafe ,20.71,6691,CC,1/11/2014 19:32
1/11/2014,Hippokampos,11.13,1877,CC,1/11/2014 19:33
1/11/2014,Guy's Gyros,55.36,6816,CC,1/11/2014 19:34
1/11/2014,Katerina Cafe ,57.36,2540,CC,1/11/2014 19:40
1/11/2014,Shoppers' Delight,149.2,9551,CC,1/11/2014 19:44
1/11/2014,Hippokampos,63.21,8332,CC,1/11/2014 19:45
1/11/2014,Katerina Cafe ,12.55,7889,CC,1/11/2014 19:50
1/11/2014,Katerina Cafe ,45.68,1310,CC,1/11/2014 19:51
1/11/2014,Katerina Cafe ,15.72,8411,CC,1/11/2014 19:52
1/11/2014,Hippokampos,67.37,9635,CC,1/11/2014 19:53
1/11/2014,Guy's Gyros,36.2,5368,CC,1/11/2014 19:57
1/11/2014,Katerina Cafe ,25.76,4948,CC,1/11/2014 20:00
1/11/2014,Kalami Kafenion,50.2,1286,CC,1/11/2014 20:04
1/11/2014,Ouzeri Elian,16.69,2681,CC,1/11/2014 20:04
1/11/2014,Katerina Cafe ,52.45,8202,CC,1/11/2014 20:06
1/11/2014,Guy's Gyros,33.65,7384,CC,1/11/2014 20:06
1/11/2014,Guy's Gyros,16.33,7354,CC,1/11/2014 20:09
1/11/2014,Frydos Autosupply n' More,211.15,5407,CC,1/11/2014 20:13
1/11/2014,Katerina Cafe ,9.78,9405,CC,1/11/2014 20:13
1/11/2014,Frydos Autosupply n' More,236.25,8129,CC,1/11/2014 20:22
1/11/2014,Hippokampos,70.23,1415,CC,1/11/2014 20:23
1/11/2014,Katerina Cafe ,94.68,2418,CC,1/11/2014 20:24
1/11/2014,Frydos Autosupply n' More,261,6901,CC,1/11/2014 20:26
1/11/2014,Hippokampos,69.8,7117,CC,1/11/2014 20:27
1/11/2014,Kalami Kafenion,46.78,7108,CC,1/11/2014 20:30
1/11/2014,Katerina Cafe ,57.6,1874,CC,1/11/2014 20:46
1/12/2014,Kronos Mart,277.26,8156,CC,1/12/2014 3:39
1/12/2014,Ouzeri Elian,38.55,8332,CC,1/12/2014 13:03
1/12/2014,Ouzeri Elian,98.45,5407,CC,1/12/2014 13:17
1/12/2014,Hippokampos,12.55,2142,CC,1/12/2014 13:25
1/12/2014,Ouzeri Elian,24.72,7819,CC,1/12/2014 13:28
1/12/2014,Ouzeri Elian,72.32,1310,CC,1/12/2014 13:30
1/12/2014,Guy's Gyros,34.74,6901,CC,1/12/2014 13:31
1/12/2014,Ouzeri Elian,117.22,8156,CC,1/12/2014 13:32
1/12/2014,Hippokampos,29.2,7117,CC,1/12/2014 13:35
1/12/2014,Gelatogalore,20.09,1286,CC,1/12/2014 13:40
1/12/2014,Abila Zacharo,11.2,9683,CC,1/12/2014 13:45
1/12/2014,Desafio Golf Course,129.33,2463,CC,1/12/2014 13:45
1/12/2014,Kalami Kafenion,54.36,2540,CC,1/12/2014 13:52
1/12/2014,Hippokampos,8.54,7889,CC,1/12/2014 13:54
1/12/2014,Kalami Kafenion,14.59,3492,CC,1/12/2014 13:55
1/12/2014,Hippokampos,12.57,1874,CC,1/12/2014 14:04
1/12/2014,Hippokampos,71.99,9551,CC,1/12/2014 14:06
1/12/2014,Desafio Golf Course,220.77,7688,CC,1/12/2014 14:13
1/12/2014,Desafio Golf Course,198.46,8332,CC,1/12/2014 14:14
1/12/2014,Guy's Gyros,30.47,8129,CC,1/12/2014 14:16
1/12/2014,Shoppers' Delight,135.78,1310,CC,1/12/2014 15:10
1/12/2014,Shoppers' Delight,86.22,1286,CC,1/12/2014 15:24
1/12/2014,Shoppers' Delight,204.37,7819,CC,1/12/2014 15:32
1/12/2014,General Grocer,159.3,7117,CC,1/12/2014 15:46
1/12/2014,Albert's Fine Clothing,195.81,2142,CC,1/12/2014 15:49
1/12/2014,Shoppers' Delight,51.5,3547,CC,1/12/2014 16:08
1/12/2014,Ahaggo Museum,120.2,6901,CC,1/12/2014 16:27
1/12/2014,Katerina Cafe ,12.64,7889,CC,1/12/2014 19:18
1/12/2014,Katerina Cafe ,11.81,7253,CC,1/12/2014 19:21
1/12/2014,Hippokampos,27.15,1321,CC,1/12/2014 19:22
1/12/2014,Guy's Gyros,42.32,7108,CC,1/12/2014 19:26
1/12/2014,Shoppers' Delight,211.03,7384,CC,1/12/2014 19:26
1/12/2014,Hippokampos,66.63,1415,CC,1/12/2014 19:29
1/12/2014,Guy's Gyros,34.41,3853,CC,1/12/2014 19:32
1/12/2014,Hippokampos,49.23,6895,CC,1/12/2014 19:35
1/12/2014,Guy's Gyros,12.32,7354,CC,1/12/2014 19:36
1/12/2014,Katerina Cafe ,40.94,5407,CC,1/12/2014 19:43
1/12/2014,Hippokampos,26.79,8332,CC,1/12/2014 19:44
1/12/2014,Katerina Cafe ,17.36,3492,CC,1/12/2014 19:47
1/12/2014,Gelatogalore,36.2,1286,CC,1/12/2014 19:50
1/12/2014,Hippokampos,52.21,8156,CC,1/12/2014 19:51
1/12/2014,Frydos Autosupply n' More,88.93,5368,CC,1/12/2014 19:52
1/12/2014,Albert's Fine Clothing,63.36,1877,CC,1/12/2014 19:58
1/12/2014,Ouzeri Elian,55.55,6899,CC,1/12/2014 19:59
1/12/2014,Katerina Cafe ,39.3,8129,CC,1/12/2014 20:04
1/12/2014,Hippokampos,78.21,9635,CC,1/12/2014 20:05
1/12/2014,Katerina Cafe ,67.14,3547,CC,1/12/2014 20:11
1/12/2014,Katerina Cafe ,15.37,9405,CC,1/12/2014 20:12
1/12/2014,Katerina Cafe ,39.55,2142,CC,1/12/2014 20:13
1/12/2014,Hippokampos,69.41,2540,CC,1/12/2014 20:15
1/12/2014,Katerina Cafe ,16.34,8411,CC,1/12/2014 20:17
1/12/2014,Katerina Cafe ,40.25,4948,CC,1/12/2014 20:35
1/12/2014,Hippokampos,63.32,7688,CC,1/12/2014 20:38
1/12/2014,Frydos Autosupply n' More,161.96,8202,CC,1/12/2014 20:43
1/12/2014,Katerina Cafe ,87.09,1874,CC,1/12/2014 20:48
01/13/2014,Kronos Mart,147.3,5407,CC,01/13/2014 03:00
01/13/2014,Daily Dealz,2.01,9551,CC,01/13/2014 06:04
01/13/2014,Hallowed Grounds,9.16,7889,CC,01/13/2014 07:32
01/13/2014,Brew've Been Served,16.39,5368,CC,01/13/2014 07:36
01/13/2014,Brew've Been Served,8.04,7384,CC,01/13/2014 07:38
01/13/2014,Coffee Cameleon,19.93,3547,CC,01/13/2014 07:40
01/13/2014,Brew've Been Served,8,9683,CC,01/13/2014 07:40
01/13/2014,Hallowed Grounds,3.02,1310,CC,01/13/2014 07:42
01/13/2014,Brew've Been Served,24.18,6816,CC,01/13/2014 07:43
01/13/2014,Hallowed Grounds,13.68,3492,CC,01/13/2014 07:43
01/13/2014,Brew've Been Served,18.71,4795,CC,01/13/2014 07:43
01/13/2014,Hallowed Grounds,5.85,9405,CC,01/13/2014 07:44
01/13/2014,Brew've Been Served,19.64,7354,CC,01/13/2014 07:53
01/13/2014,Hallowed Grounds,19.18,7108,CC,01/13/2014 07:54
01/13/2014,Coffee Cameleon,17.49,2418,CC,01/13/2014 07:55
01/13/2014,Brew've Been Served,6.08,5407,CC,01/13/2014 07:55
01/13/2014,Brew've Been Served,9.53,4948,CC,01/13/2014 07:56
01/13/2014,Brew've Been Served,78.23,3484,CC,01/13/2014 07:57
01/13/2014,Hallowed Grounds,6.32,6691,CC,01/13/2014 07:57
01/13/2014,Brew've Been Served,13.37,8411,CC,01/13/2014 08:00
01/13/2014,Kronos Mart,159.06,6816,CC,01/13/2014 08:01
01/13/2014,Coffee Cameleon,4.88,7253,CC,01/13/2014 08:02
01/13/2014,Brew've Been Served,16.05,4434,CC,01/13/2014 08:04
01/13/2014,Hallowed Grounds,55.96,2681,CC,01/13/2014 08:06
01/13/2014,Brew've Been Served,11.49,1286,CC,01/13/2014 08:07
01/13/2014,Coffee Cameleon,17.76,2142,CC,01/13/2014 08:12
01/13/2014,Abila Airport,3617.47,9220,CC,01/13/2014 08:15
01/13/2014,Brew've Been Served,13.19,6901,CC,01/13/2014 08:21
01/13/2014,Brew've Been Served,6.69,7819,CC,01/13/2014 08:22
01/13/2014,Brew've Been Served,19.89,8202,CC,01/13/2014 08:23
01/13/2014,Kronos Pipe and Irrigation,2892.74,9220,CC,01/13/2014 08:58
01/13/2014,Nationwide Refinery,204.58,9735,CC,01/13/2014 10:12
01/13/2014,Maximum Iron and Steel,689.85,9220,CC,01/13/2014 10:20
01/13/2014,Coffee Shack,4.09,7117,CC,01/13/2014 12:00
01/13/2014,Bean There Done That,7.93,1415,CC,01/13/2014 12:00
01/13/2014,Bean There Done That,98.02,9635,CC,01/13/2014 12:00
01/13/2014,Brewed Awakenings,12.69,7688,CC,01/13/2014 12:00
01/13/2014,Jack's Magical Beans,18.31,6899,CC,01/13/2014 12:00
01/13/2014,Brewed Awakenings,56.4,2540,CC,01/13/2014 12:00
01/13/2014,Bean There Done That,19.56,1877,CC,01/13/2014 12:00
01/13/2014,Brewed Awakenings,16.25,8332,CC,01/13/2014 12:00
01/13/2014,Bean There Done That,5.54,1321,CC,01/13/2014 12:00
01/13/2014,Bean There Done That,10.37,1874,CC,01/13/2014 12:00
01/13/2014,Bean There Done That,15.24,9617,CC,01/13/2014 12:00
01/13/2014,Bean There Done That,18.59,6895,CC,01/13/2014 12:00
01/13/2014,Carlyle Chemical Inc.,1718.96,9220,CC,01/13/2014 12:00
01/13/2014,Jack's Magical Beans,5.22,9241,CC,01/13/2014 12:00
01/13/2014,Jack's Magical Beans,9.64,8156,CC,01/13/2014 12:00
01/13/2014,Jack's Magical Beans,17.52,2463,CC,01/13/2014 12:00
01/13/2014,Abila Airport,4417.03,8642,CC,01/13/2014 12:11
01/13/2014,Hippokampos,17.17,4434,CC,01/13/2014 12:27
01/13/2014,Ouzeri Elian,19.82,9220,CC,01/13/2014 12:55
01/13/2014,Gelatogalore,32.83,8156,CC,01/13/2014 13:03
01/13/2014,U-Pump,55.25,9551,CC,01/13/2014 13:18
01/13/2014,Gelatogalore,46.45,8332,CC,01/13/2014 13:19
01/13/2014,Abila Zacharo,79.95,6816,CC,01/13/2014 13:20
01/13/2014,Abila Zacharo,64.5,1286,CC,01/13/2014 13:21
01/13/2014,Katerina Cafe ,38.98,2418,CC,01/13/2014 13:23
01/13/2014,Hippokampos,35.73,7253,CC,01/13/2014 13:24
01/13/2014,Abila Zacharo,8.72,9683,CC,01/13/2014 13:27
01/13/2014,Hippokampos,30.51,9551,CC,01/13/2014 13:28
01/13/2014,Guy's Gyros,27.49,2540,CC,01/13/2014 13:33
01/13/2014,Katerina Cafe ,26.15,6899,CC,01/13/2014 13:34
01/13/2014,Abila Zacharo,27.3,1321,CC,01/13/2014 13:34
01/13/2014,Hippokampos,59.9,7354,CC,01/13/2014 13:34
01/13/2014,Katerina Cafe ,17.21,9405,CC,01/13/2014 13:36
01/13/2014,Ouzeri Elian,95.03,4795,CC,01/13/2014 13:37
01/13/2014,Guy's Gyros,37.37,2142,CC,01/13/2014 13:39
01/13/2014,Katerina Cafe ,8.29,1874,CC,01/13/2014 13:40
01/13/2014,Guy's Gyros,29.25,2463,CC,01/13/2014 13:40
01/13/2014,Gelatogalore,36.93,1415,CC,01/13/2014 13:41
01/13/2014,Abila Zacharo,11.99,9635,CC,01/13/2014 13:42
01/13/2014,Abila Zacharo,116.32,3853,CC,01/13/2014 13:48
01/13/2014,Ouzeri Elian,8.32,1310,CC,01/13/2014 13:48
01/13/2014,Katerina Cafe ,24.26,3492,CC,01/13/2014 13:48
01/13/2014,Hippokampos,91.97,7384,CC,01/13/2014 13:50
01/13/2014,Abila Zacharo,17.41,7819,CC,01/13/2014 13:51
01/13/2014,Guy's Gyros,21.03,8411,CC,01/13/2014 13:51
01/13/2014,Katerina Cafe ,29.55,3547,CC,01/13/2014 13:52
01/13/2014,Kalami Kafenion,20.33,5368,CC,01/13/2014 13:55
01/13/2014,Guy's Gyros,38.07,7117,CC,01/13/2014 14:00
01/13/2014,Gelatogalore,36.24,8202,CC,01/13/2014 14:00
01/13/2014,Gelatogalore,117.17,2681,CC,01/13/2014 14:01
01/13/2014,Hippokampos,25.09,9617,CC,01/13/2014 14:04
01/13/2014,Ouzeri Elian,29.75,1877,CC,01/13/2014 14:06
01/13/2014,Guy's Gyros,12.76,6901,CC,01/13/2014 14:13
01/13/2014,Hippokampos,26.96,4948,CC,01/13/2014 14:21
01/13/2014,Guy's Gyros,116.87,8129,CC,01/13/2014 14:33
01/13/2014,Abila Airport,2228.08,8642,CC,01/13/2014 16:56
01/13/2014,Frydos Autosupply n' More,10000,9551,CC,01/13/2014 19:20
01/13/2014,Shoppers' Delight,216.43,3853,CC,01/13/2014 19:27
01/13/2014,Ouzeri Elian,28.75,9551,CC,01/13/2014 19:30
01/13/2014,Frydos Autosupply n' More,188.57,8129,CC,01/13/2014 19:41
01/13/2014,Katerina Cafe ,89.83,3547,CC,01/13/2014 19:50
01/13/2014,Frydos Autosupply n' More,64.6,8411,CC,01/13/2014 19:59
01/13/2014,Katerina Cafe ,30.84,6691,CC,01/13/2014 19:59
01/13/2014,Guy's Gyros,22.34,7354,CC,01/13/2014 20:09
01/13/2014,Guy's Gyros,20.47,4795,CC,01/13/2014 20:11
01/13/2014,Guy's Gyros,36.89,7384,CC,01/13/2014 20:15
01/13/2014,Guy's Gyros,15.84,7819,CC,01/13/2014 20:18
01/13/2014,Katerina Cafe ,35.7,2142,CC,01/13/2014 20:24
01/13/2014,Katerina Cafe ,91.36,1310,CC,01/13/2014 20:33
01/13/2014,Albert's Fine Clothing,288,7688,CC,01/13/2014 20:35
01/13/2014,Hippokampos,29.22,2463,CC,01/13/2014 20:35
01/13/2014,Hippokampos,31.59,1415,CC,01/13/2014 20:42
01/13/2014,Albert's Fine Clothing,49.48,1321,CC,01/13/2014 20:42
01/13/2014,Guy's Gyros,88.57,1286,CC,01/13/2014 20:42
01/13/2014,Ouzeri Elian,21.83,2681,CC,01/13/2014 20:43
01/13/2014,Katerina Cafe ,93.57,5407,CC,01/13/2014 20:44
01/13/2014,Guy's Gyros,15.55,9683,CC,01/13/2014 20:44
01/13/2014,Shoppers' Delight,144.4,6901,CC,01/13/2014 20:45
01/13/2014,Katerina Cafe ,22.24,7253,CC,01/13/2014 20:47
01/13/2014,Katerina Cafe ,55.82,7889,CC,01/13/2014 20:51
01/13/2014,Guy's Gyros,37.5,7108,CC,01/13/2014 20:59
01/13/2014,Katerina Cafe ,27.59,1874,CC,01/13/2014 21:00
01/13/2014,Guy's Gyros,19.77,5368,CC,01/13/2014 21:08
01/13/2014,Frydos Autosupply n' More,202.05,2418,CC,01/13/2014 21:11
01/13/2014,Hippokampos,31.47,8332,CC,01/13/2014 21:12
01/13/2014,Hippokampos,32.29,7117,CC,01/13/2014 21:13
01/13/2014,Katerina Cafe ,33.11,9405,CC,01/13/2014 21:16
01/13/2014,Hippokampos,99.63,8156,CC,01/13/2014 21:27
01/14/2014,Brew've Been Served,14.67,5368,CC,01/14/2014 07:27
01/14/2014,Brew've Been Served,4.72,4795,CC,01/14/2014 07:31
01/14/2014,Hallowed Grounds,10.75,7889,CC,01/14/2014 07:35
01/14/2014,Brew've Been Served,7.31,7354,CC,01/14/2014 07:35
01/14/2014,Coffee Cameleon,9.8,3547,CC,01/14/2014 07:37
01/14/2014,Brew've Been Served,5.87,9683,CC,01/14/2014 07:40
01/14/2014,Hallowed Grounds,4.59,1310,CC,01/14/2014 07:42
01/14/2014,Hallowed Grounds,16.67,8129,CC,01/14/2014 07:44
01/14/2014,Brew've Been Served,14.04,4948,CC,01/14/2014 07:45
01/14/2014,Hallowed Grounds,13,7108,CC,01/14/2014 07:45
01/14/2014,Brew've Been Served,10.96,3484,CC,01/14/2014 07:45
01/14/2014,Brew've Been Served,16.53,9405,CC,01/14/2014 07:45
01/14/2014,Brew've Been Served,6.45,3853,CC,01/14/2014 07:48
01/14/2014,Coffee Cameleon,11.67,2418,CC,01/14/2014 07:52
01/14/2014,Coffee Cameleon,15.63,7253,CC,01/14/2014 07:53
01/14/2014,Brew've Been Served,9.53,8202,CC,01/14/2014 07:53
01/14/2014,Brew've Been Served,8.24,7384,CC,01/14/2014 07:53
01/14/2014,Brew've Been Served,3.66,6816,CC,01/14/2014 07:53
01/14/2014,Hallowed Grounds,19.99,1874,CC,01/14/2014 07:54
01/14/2014,Hallowed Grounds,50.21,9617,CC,01/14/2014 07:54
01/14/2014,Coffee Cameleon,7.84,2142,CC,01/14/2014 07:56
01/14/2014,Brew've Been Served,11.94,7819,CC,01/14/2014 07:58
01/14/2014,Brew've Been Served,3.21,1286,CC,01/14/2014 08:03
01/14/2014,Brew've Been Served,16.39,5407,CC,01/14/2014 08:07
01/14/2014,Hallowed Grounds,39.52,3492,CC,01/14/2014 08:12
01/14/2014,Hallowed Grounds,10.65,2681,CC,01/14/2014 08:12
01/14/2014,Brew've Been Served,11.53,8411,CC,01/14/2014 08:13
01/14/2014,Brew've Been Served,12.31,6901,CC,01/14/2014 08:13
01/14/2014,Hallowed Grounds,6.16,6691,CC,01/14/2014 08:16
01/14/2014,Kronos Mart,58.85,6899,CC,01/14/2014 08:20
01/14/2014,Carlyle Chemical Inc.,3630.57,7792,CC,01/14/2014 09:34
01/14/2014,Nationwide Refinery,965.72,9735,CC,01/14/2014 10:03
01/14/2014,Stewart and Sons Fabrication,600.19,3506,CC,01/14/2014 11:01
01/14/2014,Nationwide Refinery,570.95,7792,CC,01/14/2014 11:45
01/14/2014,Stewart and Sons Fabrication,278.52,9735,CC,01/14/2014 11:55
01/14/2014,Coffee Shack,3.63,7117,CC,01/14/2014 12:00
01/14/2014,Bean There Done That,7.28,1415,CC,01/14/2014 12:00
01/14/2014,Bean There Done That,19.37,9635,CC,01/14/2014 12:00
01/14/2014,Brewed Awakenings,17.14,7688,CC,01/14/2014 12:00
01/14/2014,Brewed Awakenings,8.3,2540,CC,01/14/2014 12:00
01/14/2014,Bean There Done That,14.56,1877,CC,01/14/2014 12:00
01/14/2014,Brewed Awakenings,11.35,8332,CC,01/14/2014 12:00
01/14/2014,Bean There Done That,67.82,1321,CC,01/14/2014 12:00
01/14/2014,Bean There Done That,5.9,6895,CC,01/14/2014 12:00
01/14/2014,Jack's Magical Beans,63.36,9241,CC,01/14/2014 12:00
01/14/2014,Jack's Magical Beans,95.7,8156,CC,01/14/2014 12:00
01/14/2014,Abila Airport,228.41,8642,CC,01/14/2014 12:30
01/14/2014,Nationwide Refinery,1341.01,3506,CC,01/14/2014 13:00
01/14/2014,Abila Airport,3379.21,2276,CC,01/14/2014 13:06
01/14/2014,Katerina Cafe ,29.12,8156,CC,01/14/2014 13:14
01/14/2014,Hippokampos,36.01,7253,CC,01/14/2014 13:17
01/14/2014,Chostus Hotel,109.54,2540,CC,01/14/2014 13:17
01/14/2014,Katerina Cafe ,34.45,7792,CC,01/14/2014 13:21
01/14/2014,Chostus Hotel,113.08,9683,CC,01/14/2014 13:21
01/14/2014,Katerina Cafe ,10.03,6895,CC,01/14/2014 13:22
01/14/2014,Kalami Kafenion,17.38,9635,CC,01/14/2014 13:24
01/14/2014,Kalami Kafenion,15.15,8332,CC,01/14/2014 13:24
01/14/2014,Hippokampos,23.69,7688,CC,01/14/2014 13:25
01/14/2014,Gelatogalore,27.26,7384,CC,01/14/2014 13:32
01/14/2014,Gelatogalore,32.82,2142,CC,01/14/2014 13:32
01/14/2014,Katerina Cafe ,20.95,7354,CC,01/14/2014 13:32
01/14/2014,Gelatogalore,39.17,2463,CC,01/14/2014 13:33
01/14/2014,Katerina Cafe ,29.1,4795,CC,01/14/2014 13:34
01/14/2014,Abila Zacharo,31.09,8411,CC,01/14/2014 13:35
01/14/2014,Abila Zacharo,15.26,9405,CC,01/14/2014 13:35
01/14/2014,Guy's Gyros,13.27,1415,CC,01/14/2014 13:36
01/14/2014,Hippokampos,19.07,3853,CC,01/14/2014 13:37
01/14/2014,Abila Zacharo,10.24,1310,CC,01/14/2014 13:37
01/14/2014,Abila Zacharo,8.41,6816,CC,01/14/2014 13:38
01/14/2014,Ouzeri Elian,107.32,3484,CC,01/14/2014 13:40
01/14/2014,Kalami Kafenion,33.13,5407,CC,01/14/2014 13:40
01/14/2014,Ouzeri Elian,79.58,6899,CC,01/14/2014 13:41
01/14/2014,Katerina Cafe ,75.46,3547,CC,01/14/2014 13:41
01/14/2014,Hippokampos,98.81,7889,CC,01/14/2014 13:42
01/14/2014,Kalami Kafenion,23.1,3492,CC,01/14/2014 13:42
01/14/2014,Katerina Cafe ,31.69,6691,CC,01/14/2014 13:43
01/14/2014,Guy's Gyros,16.35,1874,CC,01/14/2014 13:44
01/14/2014,Gelatogalore,70.98,1877,CC,01/14/2014 13:49
01/14/2014,Guy's Gyros,38.26,9617,CC,01/14/2014 13:49
01/14/2014,Kalami Kafenion,27.65,4948,CC,01/14/2014 13:50
01/14/2014,Kalami Kafenion,15.27,1321,CC,01/14/2014 13:51
01/14/2014,Ouzeri Elian,62.3,7108,CC,01/14/2014 13:51
01/14/2014,Ouzeri Elian,33.67,2681,CC,01/14/2014 13:53
01/14/2014,Gelatogalore,35.97,5368,CC,01/14/2014 13:57
01/14/2014,Hippokampos,17.18,6901,CC,01/14/2014 13:57
01/14/2014,Katerina Cafe ,33.54,7819,CC,01/14/2014 13:58
01/14/2014,Guy's Gyros,50.4,1286,CC,01/14/2014 13:59
01/14/2014,Ouzeri Elian,19.7,7117,CC,01/14/2014 14:01
01/14/2014,Gelatogalore,102.03,8129,CC,01/14/2014 14:03
01/14/2014,Abila Zacharo,24.87,4434,CC,01/14/2014 14:03
01/14/2014,Abila Scrapyard,4277.4,2276,CC,01/14/2014 14:13
01/14/2014,Hippokampos,16.73,8202,CC,01/14/2014 14:16
01/14/2014,Carlyle Chemical Inc.,854.88,7792,CC,01/14/2014 14:21
01/14/2014,Abila Airport,4918.39,8642,CC,01/14/2014 15:32
01/14/2014,Octavio's Office Supplies,131.73,6816,CC,01/14/2014 15:49
01/14/2014,Carlyle Chemical Inc.,3470.99,7792,CC,01/14/2014 16:16
01/14/2014,Nationwide Refinery,4429.76,2276,CC,01/14/2014 16:28
01/14/2014,Hippokampos,39.64,1415,CC,01/14/2014 19:44
01/14/2014,Guy's Gyros,94.26,7108,CC,01/14/2014 19:59
01/14/2014,Guy's Gyros,23.59,4795,CC,01/14/2014 20:01
01/14/2014,Albert's Fine Clothing,50.77,3484,CC,01/14/2014 20:05
01/14/2014,Katerina Cafe ,91.8,7889,CC,01/14/2014 20:09
01/14/2014,Katerina Cafe ,27.67,8129,CC,01/14/2014 20:15
01/14/2014,Guy's Gyros,18.11,6816,CC,01/14/2014 20:15
01/14/2014,Guy's Gyros,35.12,5368,CC,01/14/2014 20:17
01/14/2014,Katerina Cafe ,36.95,3547,CC,01/14/2014 20:17
01/14/2014,Guy's Gyros,12.96,7384,CC,01/14/2014 20:19
01/14/2014,Katerina Cafe ,31.94,5407,CC,01/14/2014 20:19
01/14/2014,Hippokampos,9.55,2463,CC,01/14/2014 20:22
01/14/2014,Guy's Gyros,10.85,3853,CC,01/14/2014 20:25
01/14/2014,Katerina Cafe ,12.65,1874,CC,01/14/2014 20:26
01/14/2014,Guy's Gyros,25.28,7819,CC,01/14/2014 20:29
01/14/2014,Ouzeri Elian,11.86,6899,CC,01/14/2014 20:32
01/14/2014,Frydos Autosupply n' More,42.72,4434,CC,01/14/2014 20:33
01/14/2014,Katerina Cafe ,11.89,3492,CC,01/14/2014 20:34
01/14/2014,Ouzeri Elian,24.06,9241,CC,01/14/2014 20:41
01/14/2014,Katerina Cafe ,46.61,8202,CC,01/14/2014 20:42
01/14/2014,Frydos Autosupply n' More,146.74,6901,CC,01/14/2014 20:43
01/14/2014,Ouzeri Elian,80.95,2681,CC,01/14/2014 20:46
01/14/2014,Hippokampos,43.56,8332,CC,01/14/2014 20:48
01/14/2014,Albert's Fine Clothing,228.72,9635,CC,01/14/2014 20:50
01/14/2014,Katerina Cafe ,25.4,8411,CC,01/14/2014 20:50
