Date,Location,Price,CC.Loyalty
01/18/2014,Hippokampos,27.21,CC
01/18/2014,Katerina Cafe ,35.79,CC
01/18/2014,Abila Zacharo,21.29,CC
01/18/2014,Hippokampos,53.21,CC
01/18/2014,Kalami Kafenion,71.14,CC
01/18/2014,Guy's Gyros,78.36,CC
01/18/2014,Hippokampos,63.21,CC
01/18/2014,Roberts and Sons,125.35,CC
01/18/2014,Katerina Cafe ,11.19,CC
01/18/2014,Ouzeri Elian,14.9,CC
01/18/2014,Katerina Cafe ,16.48,CC
01/18/2014,Katerina Cafe ,76.1,CC
01/18/2014,Katerina Cafe ,33.63,CC
01/18/2014,Katerina Cafe ,32.68,CC
01/18/2014,Hippokampos,49.21,CC
01/18/2014,Katerina Cafe ,17.37,CC
01/18/2014,Katerina Cafe ,45.88,CC
01/18/2014,General Grocer,108.49,CC
01/18/2014,Katerina Cafe ,19.31,CC
01/18/2014,Hippokampos,72.5,CC
01/18/2014,Katerina Cafe ,9.72,CC
01/18/2014,Katerina Cafe ,37.21,CC
01/18/2014,Hippokampos,29.21,CC
01/18/2014,Hippokampos,55.03,CC
01/19/2014,Kronos Mart,87.66,CC
01/19/2014,Kronos Mart,194.51,CC
01/19/2014,Kronos Mart,150.36,CC
01/19/2014,Desafio Golf Course,150.07,CC
01/19/2014,Desafio Golf Course,145.72,CC
01/19/2014,Katerina Cafe ,35.01,CC
01/19/2014,Gelatogalore,22.36,CC
01/19/2014,Katerina Cafe ,70.22,CC
01/19/2014,Ahaggo Museum,26.91,CC
01/19/2014,Ouzeri Elian,23.65,CC
01/19/2014,Hippokampos,64.37,CC
01/19/2014,Desafio Golf Course,190.91,CC
01/19/2014,Katerina Cafe ,26.76,CC
01/19/2014,Katerina Cafe ,12.78,CC
01/19/2014,Ouzeri Elian,45.32,CC
01/19/2014,Katerina Cafe ,54.2,CC
01/19/2014,Abila Zacharo,47.8,CC
01/19/2014,General Grocer,70.22,CC
01/19/2014,Desafio Golf Course,110.02,CC
01/19/2014,Frydos Autosupply n' More,56.09,CC
01/19/2014,Albert's Fine Clothing,274.66,CC
01/19/2014,Desafio Golf Course,148.22,CC
01/19/2014,Frydos Autosupply n' More,209.76,CC
01/19/2014,Katerina Cafe ,72.25,CC
01/19/2014,Hippokampos,101.25,CC
01/19/2014,Hippokampos,48.23,CC
01/19/2014,Hippokampos,88.27,CC
01/19/2014,Hippokampos,46.32,CC
01/19/2014,Guy's Gyros,65.21,CC
01/19/2014,Guy's Gyros,23.21,CC
01/19/2014,Guy's Gyros,58.35,CC
01/19/2014,Frydos Autosupply n' More,98.04,CC
01/19/2014,Guy's Gyros,25.79,CC
01/19/2014,Ouzeri Elian,67.98,CC
01/19/2014,Ouzeri Elian,32.77,CC
01/19/2014,Guy's Gyros,100.36,CC
01/19/2014,Katerina Cafe ,34.03,CC
01/19/2014,Shoppers' Delight,30.39,CC
01/19/2014,Hippokampos,63.17,CC
01/19/2014,Guy's Gyros,18.08,CC
01/19/2014,Albert's Fine Clothing,254.29,CC
01/19/2014,Katerina Cafe ,33.79,CC
01/19/2014,Guy's Gyros,36.87,CC
01/19/2014,Hippokampos,78.96,CC
01/19/2014,Guy's Gyros,37.48,CC
01/19/2014,Katerina Cafe ,38.9,CC
01/19/2014,Guy's Gyros,20.94,CC
01/19/2014,Guy's Gyros,31.94,CC
01/19/2014,Guy's Gyros,39.6,CC
